접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,건물명,계약일,물건금액(만원),건물면적(㎡),토지면적(㎡),층,권리구분,취소일,건축년도,건물용도,신고구분,신고시군구명
2025,11305,강북구,10200,번동,1,대지,242,0,주공1단지,20251220,57000,49.94,0,11,,,1991,아파트,중개거래,서울 강북구
2025,11620,관악구,10100,봉천동,1,대지,1724,0,관악월드메르디앙,20251220,73000,84.56,0,4,,,2005,아파트,중개거래,서울 관악구
2025,11215,광진구,10400,광장동,1,대지,579,0,광장11현대홈타운,20251220,260000,84.94,105,2,,,2003,연립다세대,중개거래,서울 광진구
2025,11140,중구,16200,신당동,1,대지,842,0,약수하이츠,20251220,118000,57.63,0,7,,20260126,1999,아파트,중개거래,서울 중구
2025,11110,종로구,18700,무악동,1,대지,82,0,현대,20251220,102990,60,0,4,,,2000,아파트,중개거래,서울 종로구
2025,11560,영등포구,11500,당산동5가,1,대지,9,3,당산역해링턴타워,20251220,20000,23.59,32.77,9,,,2015,오피스텔,중개거래,서울 영등포구
2025,11710,송파구,10800,문정동,1,대지,643,1,엠스테이트,20251220,23400,26.15,35.61,12,,,null,오피스텔,중개거래,서울 송파구
2025,11290,성북구,13400,길음동,1,대지,1286,0,길음뉴타운9단지(래미안),20251220,139300,114.86,0,5,,,2010,아파트,중개거래,서울 성북구
2025,11290,성북구,13400,길음동,1,대지,635,168,길음뉴타운신안파크아파트,20251220,42800,68.14,0,2,,,1988,아파트,중개거래,"서울 강북구, 서울 성북구"
2025,11305,강북구,10100,미아동,1,대지,4,0,꿈의숲롯데캐슬,20251220,91500,84.98,0,15,,,2017,아파트,중개거래,서울 강북구
2025,11305,강북구,10100,미아동,1,대지,1369,0,꿈의숲해링턴플레이스,20251220,84500,59.36,0,4,,,2019,아파트,중개거래,서울 강북구
2025,11230,동대문구,10500,답십리동,1,대지,492,4,답십리한화오벨리스크,20251220,16400,31.93,42.987,7,,,2004,오피스텔,중개거래,서울 동대문구
2025,11410,서대문구,12000,남가좌동,1,대지,376,0,남가좌동현대,20251220,83700,59.4,0,15,,,1999,아파트,중개거래,서울 서대문구
2025,11320,도봉구,10700,창동,1,대지,731,121,엘리시안,20251220,22000,29.59,12,7,,,2020,연립다세대,직거래,
2025,11230,동대문구,10500,답십리동,1,대지,80,0,답십리청솔우성,20251220,91500,84.94,0,23,,,2000,아파트,중개거래,서울 동대문구
2025,11530,구로구,11200,항동,1,대지,236,0,항동중흥에스클래스베르데카운티,20251220,84000,84.941,0,12,,,2019,아파트,중개거래,"서울 구로구, 서울 서초구"
2025,11740,강동구,10700,암사동,1,대지,488,1,다정빌라,20251220,19500,34.11,29,3,,,2008,연립다세대,중개거래,서울 강동구
2025,11410,서대문구,12000,남가좌동,1,대지,376,0,남가좌동현대,20251220,104500,114.9,0,2,,,1999,아파트,중개거래,서울 서대문구
2025,11545,금천구,10300,시흥동,1,대지,1026,0,남서울힐스테이트,20251220,80500,59.817,0,21,,,2014,아파트,중개거래,서울 금천구
2025,11350,노원구,10500,상계동,1,대지,1410,0,노원롯데캐슬시그니처,20251220,78000,52.873,0,19,,,2023,아파트,중개거래,서울 노원구
2025,11710,송파구,10800,문정동,1,대지,47,2,늘조은집,20251220,40000,56.74,30,3,,,2009,연립다세대,중개거래,서울 송파구
2025,11200,성동구,10300,홍익동,1,대지,125,1,뉴센트빌,20251220,45000,50.77,58.94,4,,,2018,오피스텔,중개거래,서울 성동구
2025,11380,은평구,10200,녹번동,1,대지,280,1,녹번JR아파트,20251220,64500,59.866,0,7,,,2002,아파트,중개거래,서울 은평구
2025,11260,중랑구,10100,면목동,1,대지,1543,0,한양수자인사가정파크,20251220,93000,74.026,0,2,,,2019,아파트,중개거래,서울 중랑구
2025,11545,금천구,10300,시흥동,1,대지,1026,0,남서울힐스테이트,20251220,94500,84.786,0,16,,20260120,2014,아파트,중개거래,서울 금천구
2025,11680,강남구,10100,역삼동,1,대지,778,11,아이리스,20251220,41000,25,15,2,,,2010,연립다세대,중개거래,서울 강남구
2025,11710,송파구,10700,가락동,1,대지,16,5,아크로시티,20251220,29000,25.4,19,2,,,2017,연립다세대,중개거래,서울 송파구
2025,11740,강동구,10700,암사동,1,대지,422,26,암사e편한세상,20251220,98000,84.98,0,4,,,2005,아파트,중개거래,서울 강동구
2025,11290,성북구,10700,동소문동4가,1,대지,218,0,양지빌라트(103동),20251220,15900,54.84,22,-1,,,2001,연립다세대,중개거래,"서울 성북구, 서울 양천구"
2025,11380,은평구,11400,진관동,1,대지,105,0,마고정3단지센트레빌(323~335동)BL2-2,20251220,113000,101.98,0,14,,20260303,2009,아파트,중개거래,서울 은평구
2025,11710,송파구,10900,장지동,1,대지,878,0,위례신도시송파푸르지오,20251220,150000,108.591,0,16,,20260304,2015,아파트,중개거래,서울 송파구
2025,11710,송파구,10700,가락동,1,대지,913,0,헬리오시티,20251220,351500,110.66,0,20,,,2018,아파트,중개거래,서울 송파구
2025,11710,송파구,10700,가락동,1,대지,913,0,헬리오시티,20251220,305000,84.99,0,11,,,2018,아파트,중개거래,서울 송파구
2025,11380,은평구,10900,신사동,1,대지,300,27,아라빌라,20251220,28500,31.82,27,2,,,2016,연립다세대,중개거래,서울 은평구
2025,11410,서대문구,11600,창천동,1,대지,20,41,아남오피스텔,20251220,18000,28.08,37.49,10,,,2004,오피스텔,중개거래,서울 서대문구
2025,11290,성북구,13300,정릉동,1,대지,1017,0,쌍용2,20251220,55000,59.9,0,2,,,1999,아파트,중개거래,서울 성북구
2025,11470,양천구,10200,목동,1,대지,324,97,신한목동펠리스,20251220,31000,28.16,17,3,,,2022,연립다세대,중개거래,서울 양천구
2025,11440,마포구,11100,신수동,1,대지,462,0,신촌숲아이파크,20251220,246000,84.932,0,7,,,2019,아파트,중개거래,서울 마포구
2025,11440,마포구,11100,신수동,1,대지,450,0,신촌삼익,20251220,137000,84.85,0,3,,,1997,아파트,중개거래,서울 마포구
2025,11560,영등포구,12900,양평동5가,1,대지,76,0,양평한신,20251220,106500,59.94,0,3,,,1996,아파트,중개거래,서울 영등포구
2025,11230,동대문구,11000,이문동,1,대지,428,0,신이문금호어울림,20251220,80000,59.92,0,6,,,2008,아파트,중개거래,"경기 남양주시, 서울 동대문구"
2025,11260,중랑구,10100,면목동,,,,,,20251220,71500,199.42,118,,,,1995,단독다가구,중개거래,서울 중랑구
2025,11230,동대문구,10700,청량리동,,,,,,20251220,110300,142.32,99,,,,1991,단독다가구,중개거래,서울 동대문구
2025,11620,관악구,10200,신림동,1,대지,1730,0,신림푸르지오,20251220,100000,84.79,0,20,,,2005,아파트,중개거래,서울 관악구
2025,11590,동작구,10700,사당동,1,대지,105,0,신동아4,20251220,189800,118.25,0,15,,,1993,아파트,중개거래,서울 동작구
2025,11530,구로구,10200,구로동,1,대지,1267,0,신도림태영타운,20251220,165000,171.22,0,13,,,2000,아파트,중개거래,서울 구로구
2025,11560,영등포구,13200,신길동,1,대지,310,3,해밀리움1동,20251220,49500,28.15,20,2,,,2023,연립다세대,중개거래,서울 영등포구
2025,11560,영등포구,13200,신길동,1,대지,310,3,해밀리움1동,20251220,48500,27.5,19,3,,,2023,연립다세대,중개거래,서울 영등포구
2025,11560,영등포구,13200,신길동,1,대지,4955,0,신길센트럴아이파크,20251220,163000,84.98,0,15,,,2019,아파트,중개거래,서울 영등포구
2025,11380,은평구,10200,녹번동,,,,,,20251220,78500,109.84,139,,,,1965,단독다가구,중개거래,서울 은평구
2025,11440,마포구,10300,신공덕동,1,대지,155,0,신공덕1차삼성래미안1아파트,20251220,177000,59.76,0,14,,,2000,아파트,중개거래,서울 마포구
2025,11680,강남구,10600,대치동,1,대지,907,2,대치한신휴플러스,20251220,177300,68.4,0,8,,,2005,아파트,중개거래,서울 강남구
2025,11440,마포구,12500,성산동,1,대지,596,0,대원,20251220,66400,59.69,0,12,,,1999,아파트,중개거래,서울 마포구
2025,11680,강남구,10100,역삼동,1,대지,720,25,대우디오빌,20251220,42300,39.13,0,4,,,2002,아파트,중개거래,서울 강남구
2025,11140,중구,16500,황학동,1,대지,836,0,아미인,20251220,14250,18.62,26.49,5,,,2014,오피스텔,중개거래,서울 중구
2025,11545,금천구,10200,독산동,1,대지,1147,0,금천롯데캐슬골드파크1차,20251220,111500,84.396,0,16,,,2016,아파트,중개거래,서울 금천구
2025,11545,금천구,10200,독산동,1,대지,1155,0,금천롯데캐슬골드파크3차,20251220,91800,59.966,0,30,,,2018,아파트,중개거래,서울 금천구
2025,11200,성동구,11200,금호동4가,1,대지,800,0,대우,20251220,203500,84.96,0,18,,,2001,아파트,중개거래,서울 성동구
2025,11530,구로구,10600,고척동,1,대지,296,0,대우,20251220,67000,84.99,0,7,,,1999,아파트,중개거래,서울 구로구
2025,11680,강남구,10400,청담동,1,대지,109,5,대아빌라(109-5),20251220,41500,42.61,16,-1,,,1995,연립다세대,중개거래,서울 강남구
2025,11380,은평구,10500,구산동,1,대지,17,51,대신빌리지,20251220,20000,45.39,22,2,,,1994,연립다세대,중개거래,서울 은평구
2025,11320,도봉구,10600,방학동,1,대지,720,1,대상타운현대아파트,20251220,87700,84.78,0,13,,,2001,아파트,중개거래,서울 도봉구
2025,11740,강동구,10700,암사동,1,대지,488,8,대명힐스빌,20251220,25500,45.26,27,4,,,2007,연립다세대,중개거래,서울 강동구
2025,11470,양천구,10200,목동,1,대지,532,2,대광빌라비동,20251220,24000,59.31,26,3,,,1994,연립다세대,직거래,
2025,11560,영등포구,11400,당산동4가,1,대지,30,1,당산현대5차,20251220,167000,84.69,0,6,,,2000,아파트,중개거래,서울 영등포구
2025,11290,성북구,13400,길음동,1,대지,1280,0,길음뉴타운2단지푸르지오,20251220,107500,114.73,0,11,,,2005,아파트,중개거래,서울 성북구
2025,11290,성북구,13400,길음동,1,대지,1280,1,길음뉴타운3단지푸르지오,20251220,94000,84.97,0,13,,,2005,아파트,중개거래,서울 성북구
2025,11230,동대문구,11000,이문동,1,대지,54,0,현대,20251220,86000,84.56,0,18,,,2000,아파트,중개거래,서울 동대문구
2025,11290,성북구,13400,길음동,1,대지,1283,0,길음뉴타운6단지(래미안),20251220,125000,84.049,0,3,,,2007,아파트,중개거래,서울 성북구
2025,11290,성북구,13400,길음동,1,대지,1286,0,길음뉴타운9단지(래미안),20251220,123000,84.96,0,7,,,2010,아파트,중개거래,서울 성북구
2025,11470,양천구,10100,신정동,1,대지,314,0,목동신시가지8,20251220,189000,54.94,0,9,,,1987,아파트,중개거래,서울 양천구
2025,11470,양천구,10100,신정동,1,대지,314,0,목동신시가지8,20251220,184500,54.94,0,8,,,1987,아파트,중개거래,서울 양천구
2025,11470,양천구,10100,신정동,1,대지,314,0,목동신시가지8,20251220,190000,54.94,0,18,,,1987,아파트,중개거래,서울 양천구
2025,11305,강북구,10100,미아동,1,대지,474,0,미아동부센트레빌,20251220,95500,84.92,0,3,,,2006,아파트,중개거래,"서울 강북구, 서울 성북구"
2025,11590,동작구,10100,노량진동,1,대지,331,0,형인한강,20251220,88000,76.05,0,2,,,2001,아파트,중개거래,서울 동작구
2025,11590,동작구,10200,상도동,1,대지,210,206,미성해드림(210-206),20251220,56500,58.28,34,1,,,2022,연립다세대,중개거래,서울 관악구
2025,11710,송파구,10300,풍납동,1,대지,254,0,미랜드퀸,20251220,78000,84.44,0,2,,,2008,아파트,중개거래,서울 송파구
2025,11530,구로구,11200,항동,1,대지,237,0,하버라인2단지,20251220,63000,59.86,0,1,,,2019,아파트,중개거래,서울 구로구
2025,11440,마포구,10100,아현동,1,대지,747,2,하늘채빌리지,20251220,69000,29.78,21,5,,,2019,연립다세대,중개거래,"서울 강서구, 서울 마포구"
2025,11305,강북구,10100,미아동,1,대지,190,2,현대(190-2),20251220,59800,84.91,0,2,,,1992,아파트,중개거래,서울 송파구
2025,11260,중랑구,10100,면목동,1,대지,96,1,미래파인빌,20251220,55000,51.6,25,3,,,2003,연립다세대,중개거래,서울 중랑구
2025,11740,강동구,10700,암사동,1,대지,413,0,프라이어팰리스,20251220,168500,84.988,0,15,,,2007,아파트,중개거래,서울 강동구
2025,11470,양천구,10200,목동,1,대지,917,0,목동파라곤,20251220,190500,103.71,122.05,3,,,2004,오피스텔,중개거래,서울 양천구
2025,11740,강동구,10700,암사동,1,대지,413,0,프라이어팰리스,20251220,160000,59.983,0,12,,,2007,아파트,중개거래,서울 강동구
2025,11230,동대문구,10200,용두동,1,대지,779,0,신동아,20251220,71500,58.59,0,4,,20260130,1994,아파트,중개거래,서울 동대문구
2025,11530,구로구,10800,오류동,1,대지,341,0,한신플러스타운,20251220,51800,59.91,0,11,,,2002,아파트,중개거래,서울 구로구
2025,11470,양천구,10200,목동,1,대지,925,0,목동신시가지7,20251220,221000,53.88,0,7,,,1986,아파트,중개거래,서울 양천구
2025,11470,양천구,10100,신정동,1,대지,326,0,목동신시가지12,20251220,178500,56.76,0,5,,,1988,아파트,중개거래,서울 양천구
2025,11470,양천구,10200,목동,1,대지,901,0,목동신시가지1,20251220,235000,65.34,0,8,,,1985,아파트,중개거래,서울 양천구
2025,11470,양천구,10300,신월동,1,대지,1078,0,목동센트럴아이파크위브4단지,20251220,123000,84.97,0,4,,,2020,아파트,중개거래,서울 양천구
2025,11470,양천구,10300,신월동,1,대지,1076,0,목동센트럴아이파크위브2단지,20251220,129500,84.97,0,22,,,2020,아파트,중개거래,서울 양천구
2025,11215,광진구,10300,구의동,1,대지,23,35,명진빌라,20251220,34000,75.12,40,2,,,2002,연립다세대,중개거래,서울 광진구
2025,11530,구로구,10800,오류동,1,대지,51,31,포스시티,20251220,7500,19.24,27.31,9,,,2014,오피스텔,중개거래,서울 구로구
2025,11740,강동구,10100,명일동,1,대지,332,0,명일지에스아파트,20251220,127000,84.9,0,2,,,1999,아파트,중개거래,서울 강동구
2025,11710,송파구,10800,문정동,1,대지,618,0,파크하비오,20251220,48000,48.96,61.85,9,,,null,오피스텔,중개거래,서울 송파구
2025,11230,동대문구,10400,전농동,1,대지,221,6,(221-6),20251220,25000,67.94,38,4,,20260317,1991,연립다세대,직거래,
2025,11650,서초구,10100,방배동,1,대지,920,1,파인빌(Pineville),20251220,100000,52.77,25,5,,,2016,연립다세대,중개거래,서울 서초구
2025,11470,양천구,10200,목동,1,대지,720,10,명남아띠빌4차,20251220,29500,48.29,27,4,,,2007,연립다세대,중개거래,서울 양천구
2025,11260,중랑구,10600,신내동,1,대지,838,0,망우역신원아침도시,20251220,56500,49.668,0,4,,,2023,아파트,중개거래,서울 중랑구
2025,11440,마포구,11400,창전동,1,대지,449,0,마포웨스트리버태영데시앙,20251220,189500,84.391,0,14,,,2019,아파트,중개거래,서울 마포구
2025,11380,은평구,11400,진관동,1,대지,105,0,마고정3단지센트레빌(323~335동)BL2-2,20251220,113000,101.98,0,14,,,2009,아파트,중개거래,서울 은평구
2025,11710,송파구,10800,문정동,1,대지,86,12,리치타운B동,20251220,42000,40.98,26,5,,,2016,연립다세대,중개거래,서울 송파구
2025,11140,중구,16200,신당동,1,대지,432,1061,토토타워(5차),20251220,31000,59.94,0,3,,,2001,아파트,중개거래,서울 중구
2025,11110,종로구,10200,신교동,1,대지,9,6,태일빌라,20251220,26300,36.3,13,4,,,1996,연립다세대,중개거래,서울 종로구
2025,11530,구로구,10700,개봉동,1,대지,476,0,한마을,20251220,103500,149.97,0,13,,,1999,아파트,중개거래,서울 구로구
2025,11530,구로구,10700,개봉동,1,대지,476,0,한마을,20251220,91000,84.57,0,19,,,1999,아파트,중개거래,서울 구로구
2025,11260,중랑구,10100,면목동,1,대지,1204,1,한라빌라트,20251220,23000,56.4,30,4,,,1994,연립다세대,중개거래,서울 중랑구
2025,11740,강동구,10700,암사동,1,대지,442,1,한강현대,20251220,121500,84.93,0,21,,,1999,아파트,중개거래,서울 강동구
2025,11380,은평구,10700,응암동,1,대지,767,0,백련산에스케이뷰아이파크,20251220,93600,59.854,0,13,,,2020,아파트,중개거래,서울 은평구
2025,11740,강동구,10700,암사동,1,대지,442,1,한강현대,20251220,109800,59.94,0,11,,,1999,아파트,중개거래,서울 강동구
2025,11260,중랑구,10300,중화동,1,대지,309,90,(309-90),20251220,41000,29.74,22,4,,,2020,연립다세대,중개거래,서울 중랑구
2025,11530,구로구,10700,개봉동,1,대지,340,5,부원빌라(340-5),20251220,22000,60.9,30,4,,,2002,연립다세대,중개거래,경기 광명시
2025,11590,동작구,10500,흑석동,1,대지,328,0,흑석동양아파트,20251220,128000,84.985,0,1,,,2003,아파트,중개거래,서울 동작구
2025,11380,은평구,10200,녹번동,1,대지,282,0,힐스테이트녹번,20251220,128000,84.9,0,4,,,2019,아파트,중개거래,서울 은평구
